,area_code,state,market,market_size,profit,margin,sales,cogs,total_expenses,marketing,inventory,budget_profit,budget_cogs,budget_margin,budget_sales,productid,date,product_type,product,type,mes
158,212,New York,East,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,1565.0,40.0,50.0,70.0,130.0,9,2011-08-01,Herbal Tea,Lemon,Decaf,8
159,212,New York,East,Major Market,40.0,76.0,112.0,60.0,99.0,77.0,619.0,40.0,50.0,70.0,80.0,10,2010-09-01,Herbal Tea,Mint,Decaf,9
160,212,New York,East,Major Market,138.0,185.0,312.0,127.0,47.0,35.0,1007.0,160.0,130.0,200.0,330.0,11,2010-07-01,Tea,Darjeeling,Regular,7
161,212,New York,East,Major Market,190.0,185.0,309.0,127.0,44.0,35.0,1007.0,160.0,130.0,200.0,330.0,11,2011-07-01,Tea,Darjeeling,Regular,7
162,212,New York,East,Major Market,187.0,76.0,138.0,60.0,96.0,72.0,1271.0,40.0,50.0,70.0,130.0,7,2010-05-01,Espresso,Regular Espresso,Regular,5
163,212,New York,East,Major Market,40.0,76.0,138.0,60.0,91.0,66.0,1197.0,40.0,50.0,70.0,130.0,7,2011-10-01,Espresso,Regular Espresso,Regular,10
164,213,California,West,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,50.0,70.0,130.0,2,2011-02-01,Coffee,Columbian,Regular,2
165,213,California,West,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,50.0,70.0,130.0,2,2011-08-01,Coffee,Columbian,Regular,8
166,213,California,West,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,50.0,70.0,130.0,2,2011-11-01,Coffee,Columbian,Regular,11
167,213,California,West,Major Market,47.0,101.0,168.0,67.0,54.0,22.0,677.0,50.0,40.0,80.0,120.0,13,2010-12-01,Tea,Green Tea,Regular,12
168,213,California,West,Major Market,203.0,76.0,138.0,60.0,109.0,77.0,1310.0,40.0,50.0,70.0,130.0,6,2010-01-01,Espresso,Decaf Espresso,Decaf,1
169,213,California,West,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,50.0,70.0,130.0,6,2010-09-01,Espresso,Decaf Espresso,Decaf,9
170,213,California,West,Major Market,40.0,76.0,138.0,60.0,107.0,75.0,619.0,40.0,50.0,70.0,130.0,6,2011-11-01,Espresso,Decaf Espresso,Decaf,11
171,213,California,West,Major Market,84.0,117.0,198.0,81.0,33.0,22.0,984.0,80.0,70.0,110.0,180.0,8,2010-11-01,Herbal Tea,Chamomile,Decaf,11
172,213,California,West,Major Market,165.0,76.0,138.0,60.0,88.0,66.0,923.0,170.0,180.0,230.0,130.0,9,2010-03-01,Herbal Tea,Lemon,Decaf,3
173,213,California,West,Major Market,174.0,76.0,138.0,60.0,91.0,69.0,1272.0,160.0,50.0,240.0,130.0,9,2010-11-01,Herbal Tea,Lemon,Decaf,11
174,213,California,West,Major Market,52.0,68.0,119.0,52.0,28.0,17.0,554.0,40.0,40.0,60.0,100.0,10,2011-08-01,Herbal Tea,Mint,Decaf,8
175,213,California,West,Major Market,128.0,172.0,290.0,118.0,44.0,33.0,930.0,110.0,80.0,130.0,210.0,11,2010-11-01,Tea,Darjeeling,Regular,11
176,213,California,West,Major Market,40.0,76.0,138.0,60.0,92.0,74.0,619.0,170.0,50.0,70.0,130.0,4,2011-07-01,Espresso,Caffe Latte,Regular,7
177,213,California,West,Major Market,40.0,76.0,138.0,60.0,92.0,74.0,619.0,170.0,50.0,70.0,130.0,4,2011-08-01,Espresso,Caffe Latte,Regular,8
178,214,Texas,South,Major Market,197.0,76.0,138.0,60.0,98.0,77.0,1268.0,40.0,50.0,70.0,130.0,2,2010-09-01,Coffee,Columbian,Regular,9
179,214,Texas,South,Major Market,70.0,109.0,193.0,84.0,39.0,27.0,603.0,110.0,100.0,140.0,240.0,3,2010-03-01,Coffee,Decaf Irish Cream,Decaf,3
180,214,Texas,South,Major Market,26.0,51.0,90.0,39.0,25.0,12.0,541.0,80.0,40.0,90.0,130.0,3,2010-10-01,Coffee,Decaf Irish Cream,Decaf,10
181,214,Texas,South,Major Market,52.0,79.0,133.0,54.0,27.0,15.0,601.0,40.0,40.0,60.0,100.0,6,2010-12-01,Espresso,Decaf Espresso,Decaf,12
182,214,Texas,South,Major Market,119.0,112.0,201.0,77.0,32.0,21.0,449.0,90.0,60.0,100.0,160.0,6,2011-02-01,Espresso,Decaf Espresso,Decaf,2
183,214,Texas,South,Major Market,33.0,80.0,140.0,60.0,47.0,19.0,329.0,50.0,50.0,80.0,130.0,8,2010-02-01,Herbal Tea,Chamomile,Decaf,2
184,214,Texas,South,Major Market,31.0,77.0,134.0,57.0,46.0,18.0,323.0,50.0,50.0,80.0,130.0,8,2010-03-01,Herbal Tea,Chamomile,Decaf,3
185,214,Texas,South,Major Market,28.0,63.0,109.0,47.0,40.0,15.0,420.0,30.0,40.0,60.0,100.0,8,2011-07-01,Herbal Tea,Chamomile,Decaf,7
186,214,Texas,South,Major Market,24.0,60.0,101.0,41.0,36.0,13.0,435.0,30.0,30.0,60.0,90.0,9,2010-12-01,Herbal Tea,Lemon,Decaf,12
187,216,Ohio,Central,Major Market,37.0,71.0,122.0,52.0,41.0,17.0,361.0,40.0,50.0,70.0,120.0,1,2011-05-01,Coffee,Amaretto,Regular,5
188,216,Ohio,Central,Major Market,42.0,72.0,133.0,53.0,44.0,17.0,410.0,50.0,50.0,80.0,130.0,1,2011-09-01,Coffee,Amaretto,Regular,9
189,216,Ohio,Central,Major Market,-5.0,71.0,122.0,51.0,76.0,46.0,503.0,30.0,40.0,70.0,110.0,3,2010-10-01,Coffee,Decaf Irish Cream,Decaf,10
190,216,Ohio,Central,Major Market,81.0,146.0,291.0,145.0,65.0,40.0,1304.0,120.0,160.0,180.0,340.0,5,2010-07-01,Espresso,Caffe Mocha,Regular,7
191,216,Ohio,Central,Major Market,138.0,163.0,346.0,162.0,70.0,45.0,1091.0,130.0,180.0,200.0,380.0,5,2011-04-01,Espresso,Caffe Mocha,Regular,4
192,216,Ohio,Central,Major Market,116.0,149.0,295.0,149.0,60.0,41.0,1156.0,120.0,170.0,180.0,350.0,5,2011-05-01,Espresso,Caffe Mocha,Regular,5
193,216,Ohio,Central,Major Market,112.0,146.0,288.0,145.0,60.0,40.0,1304.0,120.0,160.0,180.0,340.0,5,2011-07-01,Espresso,Caffe Mocha,Regular,7
194,216,Ohio,Central,Major Market,15.0,65.0,117.0,53.0,50.0,20.0,361.0,20.0,60.0,70.0,130.0,6,2011-05-01,Espresso,Decaf Espresso,Decaf,5
195,216,Ohio,Central,Major Market,11.0,60.0,108.0,49.0,48.0,18.0,414.0,20.0,50.0,70.0,120.0,6,2011-08-01,Espresso,Decaf Espresso,Decaf,8
196,216,Ohio,Central,Major Market,16.0,32.0,53.0,21.0,16.0,5.0,454.0,30.0,10.0,30.0,40.0,8,2010-04-01,Herbal Tea,Chamomile,Decaf,4
197,216,Ohio,Central,Major Market,12.0,26.0,44.0,18.0,16.0,5.0,478.0,20.0,10.0,20.0,30.0,8,2011-06-01,Herbal Tea,Chamomile,Decaf,6
198,216,Ohio,Central,Major Market,67.0,116.0,200.0,84.0,49.0,26.0,500.0,60.0,70.0,100.0,170.0,12,2010-01-01,Tea,Earl Grey,Regular,1
199,217,Illinois,Central,Major Market,111.0,201.0,345.0,144.0,90.0,47.0,862.0,130.0,150.0,210.0,360.0,2,2010-01-01,Coffee,Columbian,Regular,1
200,217,Illinois,Central,Major Market,119.0,213.0,367.0,154.0,94.0,50.0,829.0,140.0,160.0,220.0,380.0,2,2010-03-01,Coffee,Columbian,Regular,3
201,217,Illinois,Central,Major Market,156.0,76.0,138.0,60.0,109.0,63.0,865.0,170.0,50.0,70.0,130.0,2,2010-04-01,Coffee,Columbian,Regular,4
202,217,Illinois,Central,Major Market,150.0,222.0,376.0,154.0,72.0,49.0,833.0,170.0,160.0,230.0,390.0,3,2010-07-01,Coffee,Decaf Irish Cream,Decaf,7
203,217,Illinois,Central,Major Market,136.0,139.0,262.0,95.0,55.0,30.0,608.0,100.0,100.0,140.0,240.0,3,2011-01-01,Coffee,Decaf Irish Cream,Decaf,1
204,217,Illinois,Central,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,1316.0,40.0,50.0,70.0,130.0,5,2010-04-01,Espresso,Caffe Mocha,Regular,4
205,217,Illinois,Central,Major Market,40.0,76.0,138.0,60.0,113.0,22.0,1260.0,40.0,50.0,70.0,130.0,5,2011-03-01,Espresso,Caffe Mocha,Regular,3
206,217,Illinois,Central,Major Market,149.0,239.0,138.0,60.0,90.0,66.0,1464.0,40.0,50.0,70.0,130.0,6,2010-04-01,Espresso,Decaf Espresso,Decaf,4
207,217,Illinois,Central,Major Market,68.0,107.0,190.0,83.0,39.0,27.0,584.0,60.0,70.0,90.0,160.0,9,2010-05-01,Herbal Tea,Lemon,Decaf,5
208,217,Illinois,Central,Major Market,53.0,80.0,134.0,54.0,27.0,15.0,456.0,50.0,40.0,70.0,110.0,11,2010-01-01,Tea,Darjeeling,Regular,1
209,217,Illinois,Central,Major Market,105.0,145.0,245.0,100.0,40.0,28.0,598.0,100.0,80.0,130.0,210.0,11,2010-08-01,Tea,Darjeeling,Regular,8
210,217,Illinois,Central,Major Market,78.0,111.0,187.0,76.0,33.0,21.0,580.0,80.0,50.0,80.0,130.0,11,2010-10-01,Tea,Darjeeling,Regular,10
211,217,Illinois,Central,Major Market,83.0,80.0,150.0,54.0,28.0,15.0,456.0,50.0,40.0,70.0,110.0,11,2011-01-01,Tea,Darjeeling,Regular,1
212,224,Illinois,Central,Major Market,40.0,76.0,138.0,60.0,100.0,64.0,1167.0,40.0,50.0,70.0,130.0,2,2011-08-01,Coffee,Columbian,Regular,8
213,224,Illinois,Central,Major Market,40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,50.0,70.0,130.0,5,2010-07-01,Espresso,Caffe Mocha,Regular,7
214,224,Illinois,Central,Major Market,196.0,76.0,138.0,60.0,108.0,75.0,619.0,40.0,50.0,70.0,130.0,5,2010-11-01,Espresso,Caffe Mocha,Regular,11
215,224,Illinois,Central,Major Market,91.0,126.0,213.0,87.0,35.0,24.0,756.0,90.0,70.0,110.0,180.0,8,2010-03-01,Herbal Tea,Chamomile,Decaf,3
216,224,Illinois,Central,Major Market,95.0,132.0,223.0,91.0,37.0,25.0,777.0,100.0,70.0,120.0,190.0,8,2010-04-01,Herbal Tea,Chamomile,Decaf,4
217,224,Illinois,Central,Major Market,62.0,100.0,178.0,78.0,38.0,25.0,593.0,60.0,60.0,90.0,150.0,9,2010-04-01,Herbal Tea,Lemon,Decaf,4
218,224,Illinois,Central,Major Market,157.0,139.0,262.0,95.0,40.0,26.0,821.0,100.0,80.0,120.0,200.0,10,2011-01-01,Herbal Tea,Mint,Decaf,1
219,225,Louisiana,South,Small Market,30.0,51.0,85.0,34.0,21.0,9.0,777.0,50.0,40.0,60.0,100.0,2,2010-01-01,Coffee,Columbian,Regular,1
220,225,Louisiana,South,Small Market,29.0,49.0,82.0,33.0,20.0,9.0,768.0,50.0,40.0,60.0,100.0,2,2010-03-01,Coffee,Columbian,Regular,3
221,225,Louisiana,South,Small Market,47.0,71.0,119.0,48.0,24.0,13.0,829.0,80.0,70.0,90.0,160.0,2,2010-10-01,Coffee,Columbian,Regular,10
222,225,Louisiana,South,Small Market,44.0,68.0,115.0,47.0,24.0,13.0,834.0,60.0,50.0,80.0,130.0,2,2010-11-01,Coffee,Columbian,Regular,11
223,225,Louisiana,South,Small Market,45.0,51.0,92.0,35.0,21.0,9.0,776.0,50.0,40.0,60.0,100.0,2,2011-04-01,Coffee,Columbian,Regular,4
224,225,Louisiana,South,Small Market,55.0,64.0,106.0,43.0,22.0,12.0,822.0,60.0,50.0,80.0,130.0,2,2011-06-01,Coffee,Columbian,Regular,6
225,225,Louisiana,South,Small Market,45.0,70.0,118.0,48.0,25.0,13.0,851.0,80.0,70.0,90.0,160.0,3,2010-10-01,Coffee,Decaf Irish Cream,Decaf,10
226,225,Louisiana,South,Small Market,31.0,51.0,85.0,34.0,20.0,9.0,863.0,50.0,40.0,60.0,100.0,3,2010-12-01,Coffee,Decaf Irish Cream,Decaf,12
227,225,Louisiana,South,Small Market,80.0,85.0,143.0,59.0,25.0,16.0,842.0,90.0,70.0,110.0,180.0,3,2011-06-01,Coffee,Decaf Irish Cream,Decaf,6
228,225,Louisiana,South,Small Market,45.0,84.0,133.0,49.0,39.0,15.0,342.0,50.0,40.0,70.0,110.0,5,2010-04-01,Espresso,Caffe Mocha,Regular,4
229,225,Louisiana,South,Small Market,44.0,82.0,130.0,48.0,38.0,14.0,351.0,50.0,40.0,70.0,110.0,5,2010-05-01,Espresso,Caffe Mocha,Regular,5
230,225,Louisiana,South,Small Market,41.0,78.0,125.0,47.0,37.0,14.0,371.0,40.0,40.0,60.0,100.0,5,2010-06-01,Espresso,Caffe Mocha,Regular,6
231,225,Louisiana,South,Small Market,30.0,65.0,104.0,39.0,35.0,12.0,380.0,30.0,30.0,50.0,80.0,5,2010-07-01,Espresso,Caffe Mocha,Regular,7
232,225,Louisiana,South,Small Market,49.0,88.0,141.0,53.0,39.0,16.0,321.0,30.0,40.0,60.0,100.0,5,2010-11-01,Espresso,Caffe Mocha,Regular,11
233,225,Louisiana,South,Small Market,109.0,113.0,201.0,67.0,45.0,20.0,400.0,80.0,50.0,100.0,150.0,5,2011-01-01,Espresso,Caffe Mocha,Regular,1
234,225,Louisiana,South,Small Market,96.0,109.0,185.0,65.0,44.0,20.0,372.0,70.0,50.0,90.0,140.0,5,2011-02-01,Espresso,Caffe Mocha,Regular,2
235,225,Louisiana,South,Small Market,86.0,99.0,169.0,60.0,41.0,18.0,329.0,70.0,30.0,70.0,100.0,5,2011-10-01,Espresso,Caffe Mocha,Regular,10
236,225,Louisiana,South,Small Market,46.0,66.0,114.0,41.0,35.0,12.0,320.0,20.0,30.0,50.0,80.0,5,2011-12-01,Espresso,Caffe Mocha,Regular,12
237,225,Louisiana,South,Small Market,31.0,68.0,114.0,46.0,37.0,14.0,388.0,40.0,30.0,60.0,90.0,6,2010-04-01,Espresso,Decaf Espresso,Decaf,4
238,225,Louisiana,South,Small Market,21.0,54.0,90.0,36.0,33.0,11.0,462.0,20.0,30.0,40.0,70.0,6,2010-07-01,Espresso,Decaf Espresso,Decaf,7
239,225,Louisiana,South,Small Market,34.0,71.0,120.0,49.0,37.0,15.0,454.0,30.0,30.0,60.0,90.0,6,2010-11-01,Espresso,Decaf Espresso,Decaf,11
240,225,Louisiana,South,Small Market,27.0,63.0,106.0,43.0,36.0,13.0,466.0,20.0,30.0,50.0,80.0,6,2010-12-01,Espresso,Decaf Espresso,Decaf,12
241,225,Louisiana,South,Small Market,39.0,65.0,109.0,45.0,34.0,14.0,410.0,40.0,30.0,60.0,90.0,6,2011-05-01,Espresso,Decaf Espresso,Decaf,5
242,225,Louisiana,South,Small Market,32.0,59.0,98.0,40.0,33.0,12.0,443.0,30.0,30.0,50.0,80.0,6,2011-06-01,Espresso,Decaf Espresso,Decaf,6
243,225,Louisiana,South,Small Market,29.0,54.0,89.0,36.0,31.0,11.0,462.0,20.0,30.0,40.0,70.0,6,2011-07-01,Espresso,Decaf Espresso,Decaf,7
244,225,Louisiana,South,Small Market,36.0,63.0,111.0,48.0,27.0,15.0,593.0,40.0,40.0,60.0,100.0,8,2010-06-01,Herbal Tea,Chamomile,Decaf,6
245,225,Louisiana,South,Small Market,87.0,133.0,236.0,103.0,46.0,33.0,564.0,110.0,80.0,130.0,210.0,8,2010-10-01,Herbal Tea,Chamomile,Decaf,10
246,225,Louisiana,South,Small Market,77.0,120.0,214.0,94.0,43.0,31.0,540.0,70.0,80.0,110.0,190.0,8,2010-12-01,Herbal Tea,Chamomile,Decaf,12
247,225,Louisiana,South,Small Market,42.0,107.0,193.0,86.0,65.0,32.0,484.0,40.0,80.0,100.0,180.0,9,2010-02-01,Herbal Tea,Lemon,Decaf,2
248,225,Louisiana,South,Small Market,25.0,83.0,150.0,67.0,58.0,25.0,599.0,30.0,60.0,80.0,140.0,9,2010-09-01,Herbal Tea,Lemon,Decaf,9
249,225,Louisiana,South,Small Market,39.0,88.0,159.0,72.0,56.0,27.0,606.0,40.0,60.0,90.0,150.0,9,2011-08-01,Herbal Tea,Lemon,Decaf,8
250,225,Louisiana,South,Small Market,50.0,98.0,189.0,79.0,64.0,30.0,593.0,60.0,60.0,90.0,150.0,9,2011-10-01,Herbal Tea,Lemon,Decaf,10
251,225,Louisiana,South,Small Market,1.0,87.0,160.0,63.0,86.0,57.0,187.0,0.0,50.0,70.0,120.0,4,2011-03-01,Espresso,Caffe Latte,Regular,3
252,225,Louisiana,South,Small Market,-4.0,75.0,127.0,53.0,73.0,48.0,-267.0,10.0,40.0,70.0,110.0,4,2011-06-01,Espresso,Caffe Latte,Regular,6
253,225,Louisiana,South,Small Market,-8.0,66.0,112.0,47.0,67.0,42.0,619.0,0.0,40.0,50.0,90.0,4,2011-07-01,Espresso,Caffe Latte,Regular,7
254,225,Louisiana,South,Small Market,-4.0,76.0,140.0,55.0,79.0,49.0,619.0,0.0,40.0,60.0,100.0,4,2011-12-01,Espresso,Caffe Latte,Regular,12
255,234,Ohio,Central,Major Market,19.0,62.0,108.0,46.0,43.0,15.0,415.0,40.0,40.0,70.0,110.0,1,2010-08-01,Coffee,Amaretto,Regular,8
256,234,Ohio,Central,Major Market,49.0,79.0,147.0,59.0,46.0,19.0,411.0,50.0,50.0,80.0,130.0,1,2011-11-01,Coffee,Amaretto,Regular,11
257,234,Ohio,Central,Major Market,43.0,73.0,135.0,54.0,44.0,17.0,424.0,40.0,50.0,70.0,120.0,1,2011-12-01,Coffee,Amaretto,Regular,12
258,234,Ohio,Central,Major Market,19.0,51.0,85.0,34.0,32.0,10.0,428.0,30.0,30.0,50.0,80.0,2,2010-08-01,Coffee,Columbian,Regular,8
259,234,Ohio,Central,Major Market,33.0,61.0,102.0,42.0,34.0,13.0,384.0,30.0,40.0,60.0,100.0,2,2011-05-01,Coffee,Columbian,Regular,5
260,234,Ohio,Central,Major Market,26.0,55.0,92.0,38.0,33.0,12.0,414.0,20.0,40.0,50.0,90.0,2,2011-06-01,Coffee,Columbian,Regular,6
261,234,Ohio,Central,Major Market,25.0,51.0,84.0,34.0,31.0,10.0,432.0,30.0,30.0,50.0,80.0,2,2011-07-01,Coffee,Columbian,Regular,7
262,234,Ohio,Central,Major Market,47.0,68.0,121.0,46.0,36.0,14.0,424.0,40.0,40.0,70.0,110.0,2,2011-11-01,Coffee,Columbian,Regular,11
263,234,Ohio,Central,Major Market,-3.0,74.0,126.0,52.0,77.0,47.0,509.0,20.0,50.0,80.0,130.0,3,2010-09-01,Coffee,Decaf Irish Cream,Decaf,9
264,234,Ohio,Central,Major Market,-3.0,75.0,127.0,53.0,72.0,48.0,458.0,20.0,50.0,80.0,130.0,3,2011-05-01,Coffee,Decaf Irish Cream,Decaf,5
265,234,Ohio,Central,Major Market,-8.0,63.0,106.0,44.0,64.0,40.0,496.0,20.0,40.0,70.0,110.0,3,2011-06-01,Coffee,Decaf Irish Cream,Decaf,6
266,234,Ohio,Central,Major Market,-7.0,71.0,130.0,51.0,76.0,46.0,503.0,30.0,40.0,70.0,110.0,3,2011-10-01,Coffee,Decaf Irish Cream,Decaf,10
267,234,Ohio,Central,Major Market,98.0,170.0,340.0,170.0,72.0,47.0,1073.0,140.0,50.0,210.0,400.0,5,2010-02-01,Espresso,Caffe Mocha,Regular,2
268,234,Ohio,Central,Major Market,154.0,171.0,382.0,170.0,76.0,47.0,1091.0,140.0,50.0,210.0,400.0,5,2011-01-01,Espresso,Caffe Mocha,Regular,1
269,234,Ohio,Central,Major Market,159.0,182.0,387.0,181.0,75.0,50.0,1283.0,170.0,50.0,230.0,130.0,5,2011-11-01,Espresso,Caffe Mocha,Regular,11
270,234,Ohio,Central,Major Market,15.0,71.0,129.0,58.0,56.0,22.0,325.0,40.0,60.0,90.0,150.0,6,2010-03-01,Espresso,Decaf Espresso,Decaf,3
271,234,Ohio,Central,Major Market,15.0,32.0,53.0,21.0,17.0,5.0,449.0,30.0,10.0,30.0,40.0,8,2010-03-01,Herbal Tea,Chamomile,Decaf,3
272,234,Ohio,Central,Major Market,22.0,32.0,56.0,21.0,17.0,5.0,449.0,30.0,10.0,30.0,40.0,8,2011-03-01,Herbal Tea,Chamomile,Decaf,3
273,234,Ohio,Central,Major Market,24.0,32.0,56.0,21.0,16.0,5.0,454.0,30.0,10.0,30.0,40.0,8,2011-04-01,Herbal Tea,Chamomile,Decaf,4
274,234,Ohio,Central,Major Market,79.0,141.0,235.0,94.0,62.0,31.0,697.0,70.0,80.0,120.0,200.0,11,2010-05-01,Tea,Darjeeling,Regular,5
275,234,Ohio,Central,Major Market,103.0,172.0,286.0,114.0,69.0,37.0,810.0,100.0,90.0,160.0,250.0,11,2010-08-01,Tea,Darjeeling,Regular,8
276,234,Ohio,Central,Major Market,65.0,123.0,205.0,82.0,58.0,27.0,788.0,60.0,50.0,90.0,140.0,11,2010-10-01,Tea,Darjeeling,Regular,10
277,234,Ohio,Central,Major Market,144.0,155.0,285.0,112.0,58.0,34.0,502.0,90.0,90.0,140.0,230.0,12,2011-04-01,Tea,Earl Grey,Regular,4
278,234,Ohio,Central,Major Market,120.0,134.0,245.0,96.0,53.0,29.0,666.0,80.0,80.0,120.0,200.0,12,2011-09-01,Tea,Earl Grey,Regular,9
279,239,Florida,East,Major Market,52.0,77.0,130.0,53.0,25.0,14.0,803.0,70.0,50.0,90.0,140.0,13,2010-05-01,Tea,Green Tea,Regular,5
280,239,Florida,East,Major Market,44.0,48.0,91.0,33.0,21.0,9.0,777.0,40.0,30.0,50.0,80.0,13,2011-01-01,Tea,Green Tea,Regular,1
281,239,Florida,East,Major Market,80.0,85.0,143.0,59.0,25.0,16.0,842.0,70.0,60.0,90.0,150.0,13,2011-06-01,Tea,Green Tea,Regular,6
282,239,Florida,East,Major Market,80.0,85.0,143.0,59.0,25.0,16.0,870.0,70.0,60.0,90.0,150.0,13,2011-07-01,Tea,Green Tea,Regular,7
283,239,Florida,East,Major Market,9.0,111.0,190.0,79.0,102.0,72.0,551.0,30.0,70.0,110.0,180.0,5,2010-01-01,Espresso,Caffe Mocha,Regular,1
284,239,Florida,East,Major Market,18.0,134.0,230.0,96.0,46.0,22.0,683.0,50.0,80.0,130.0,210.0,5,2010-10-01,Espresso,Caffe Mocha,Regular,10
285,239,Florida,East,Major Market,14.0,111.0,213.0,79.0,107.0,72.0,551.0,30.0,70.0,110.0,180.0,5,2011-01-01,Espresso,Caffe Mocha,Regular,1
286,239,Florida,East,Major Market,44.0,173.0,294.0,124.0,46.0,22.0,717.0,60.0,110.0,180.0,290.0,5,2011-07-01,Espresso,Caffe Mocha,Regular,7
287,239,Florida,East,Major Market,60.0,116.0,202.0,86.0,56.0,28.0,547.0,90.0,70.0,110.0,180.0,6,2010-10-01,Espresso,Decaf Espresso,Decaf,10
288,239,Florida,East,Major Market,48.0,62.0,109.0,48.0,25.0,15.0,593.0,30.0,30.0,50.0,80.0,8,2011-06-01,Herbal Tea,Chamomile,Decaf,6
289,239,Florida,East,Major Market,13.0,66.0,120.0,54.0,53.0,20.0,312.0,20.0,40.0,50.0,90.0,9,2010-01-01,Herbal Tea,Lemon,Decaf,1
290,239,Florida,East,Major Market,47.0,92.0,170.0,78.0,45.0,24.0,995.0,50.0,50.0,80.0,130.0,10,2010-05-01,Herbal Tea,Mint,Decaf,5
291,239,Florida,East,Major Market,76.0,103.0,187.0,86.0,45.0,26.0,1081.0,50.0,60.0,80.0,140.0,10,2011-07-01,Herbal Tea,Mint,Decaf,7
292,239,Florida,East,Major Market,44.0,48.0,90.0,32.0,21.0,8.0,821.0,40.0,30.0,50.0,80.0,11,2011-01-01,Tea,Darjeeling,Regular,1
293,239,Florida,East,Major Market,52.0,62.0,104.0,43.0,22.0,12.0,864.0,50.0,40.0,70.0,110.0,11,2011-06-01,Tea,Darjeeling,Regular,6
294,253,Washington,West,Small Market,58.0,104.0,175.0,71.0,46.0,22.0,373.0,90.0,80.0,130.0,210.0,2,2010-05-01,Coffee,Columbian,Regular,5
295,253,Washington,West,Small Market,58.0,104.0,176.0,72.0,46.0,23.0,461.0,80.0,80.0,120.0,200.0,2,2010-12-01,Coffee,Columbian,Regular,12
296,253,Washington,West,Small Market,80.0,104.0,173.0,71.0,43.0,22.0,373.0,90.0,80.0,130.0,210.0,2,2011-05-01,Coffee,Columbian,Regular,5
297,253,Washington,West,Small Market,104.0,125.0,209.0,86.0,46.0,27.0,463.0,120.0,100.0,160.0,260.0,2,2011-07-01,Coffee,Columbian,Regular,7
298,253,Washington,West,Small Market,74.0,93.0,166.0,63.0,43.0,20.0,446.0,70.0,70.0,110.0,180.0,2,2011-11-01,Coffee,Columbian,Regular,11
299,253,Washington,West,Small Market,16.0,129.0,221.0,92.0,113.0,22.0,599.0,60.0,110.0,160.0,270.0,3,2010-05-01,Coffee,Decaf Irish Cream,Decaf,5
300,253,Washington,West,Small Market,16.0,130.0,224.0,94.0,46.0,22.0,694.0,40.0,110.0,150.0,260.0,3,2010-11-01,Coffee,Decaf Irish Cream,Decaf,11
301,253,Washington,West,Small Market,22.0,128.0,234.0,92.0,113.0,22.0,541.0,60.0,110.0,160.0,270.0,3,2011-02-01,Coffee,Decaf Irish Cream,Decaf,2
302,253,Washington,West,Small Market,22.0,129.0,219.0,92.0,105.0,22.0,599.0,60.0,110.0,160.0,270.0,3,2011-05-01,Coffee,Decaf Irish Cream,Decaf,5
303,253,Washington,West,Small Market,3.0,90.0,155.0,65.0,87.0,58.0,513.0,10.0,40.0,60.0,100.0,13,2010-02-01,Tea,Green Tea,Regular,2
304,253,Washington,West,Small Market,0.0,87.0,150.0,63.0,87.0,57.0,521.0,10.0,40.0,60.0,100.0,13,2010-04-01,Tea,Green Tea,Regular,4
305,253,Washington,West,Small Market,-5.0,66.0,113.0,47.0,71.0,42.0,622.0,0.0,30.0,40.0,70.0,13,2010-07-01,Tea,Green Tea,Regular,7
306,253,Washington,West,Small Market,-11.0,61.0,104.0,44.0,64.0,39.0,617.0,10.0,20.0,50.0,70.0,13,2011-08-01,Tea,Green Tea,Regular,8
307,253,Washington,West,Small Market,13.0,66.0,120.0,54.0,53.0,20.0,312.0,20.0,50.0,60.0,110.0,5,2010-01-01,Espresso,Caffe Mocha,Regular,1
308,253,Washington,West,Small Market,12.0,65.0,118.0,53.0,53.0,20.0,306.0,20.0,50.0,60.0,110.0,5,2010-02-01,Espresso,Caffe Mocha,Regular,2
309,253,Washington,West,Small Market,12.0,66.0,120.0,54.0,54.0,20.0,301.0,20.0,50.0,60.0,110.0,5,2010-03-01,Espresso,Caffe Mocha,Regular,3
310,253,Washington,West,Small Market,15.0,70.0,127.0,57.0,55.0,21.0,313.0,30.0,50.0,70.0,120.0,5,2010-04-01,Espresso,Caffe Mocha,Regular,4
311,253,Washington,West,Small Market,23.0,82.0,149.0,67.0,59.0,25.0,391.0,30.0,60.0,80.0,140.0,5,2010-09-01,Espresso,Caffe Mocha,Regular,9
312,253,Washington,West,Small Market,16.0,70.0,126.0,56.0,54.0,21.0,385.0,50.0,40.0,70.0,110.0,5,2010-10-01,Espresso,Caffe Mocha,Regular,10
313,253,Washington,West,Small Market,49.0,96.0,177.0,81.0,47.0,25.0,1046.0,60.0,70.0,90.0,160.0,6,2010-06-01,Espresso,Decaf Espresso,Decaf,6
314,253,Washington,West,Small Market,56.0,103.0,189.0,86.0,47.0,26.0,1081.0,70.0,80.0,100.0,180.0,6,2010-07-01,Espresso,Decaf Espresso,Decaf,7
